* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (KT USB Audio), MICROPHONE (Master Volume), 0, volume: 0.410
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 10, 2023 12:35:09 PM
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: 
* Measurement: Mar 10
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9515.259564 65.420 176.5491
9515.625775 65.420 176.5616
9515.991986 65.419 176.5742
9516.358197 65.419 176.5867
9516.724408 65.418 176.5992
9517.090619 65.418 176.6118
9517.456829 65.417 176.6243
9517.823040 65.417 176.6368
9518.189251 65.417 176.6494
9518.555462 65.416 176.6619
9518.921673 65.416 176.6744
9519.287884 65.415 176.6870
9519.654095 65.415 176.6995
9520.020306 65.414 176.7120
9520.386517 65.414 176.7245
9520.752728 65.413 176.7371
9521.118939 65.413 176.7496
9521.485150 65.413 176.7621
9521.851361 65.412 176.7747
9522.217572 65.412 176.7872
9522.583783 65.411 176.7997
9522.949994 65.411 176.8123
9523.316205 65.410 176.8248
9523.682416 65.410 176.8373
9524.048627 65.409 176.8498
9524.414838 65.409 176.8623
9524.781049 65.409 176.8749
9525.147260 65.408 176.8874
9525.513471 65.408 176.8999
9525.879682 65.407 176.9124
9526.245893 65.407 176.9249
9526.612104 65.406 176.9374
9526.978315 65.406 176.9500
9527.344526 65.405 176.9625
9527.710737 65.405 176.9750
9528.076948 65.405 176.9875
9528.443159 65.404 177.0001
9528.809369 65.404 177.0126
9529.175580 65.403 177.0251
9529.541791 65.403 177.0376
9529.908002 65.402 177.0501
9530.274213 65.402 177.0626
9530.640424 65.402 177.0751
9531.006635 65.401 177.0876
9531.372846 65.401 177.1002
9531.739057 65.400 177.1127
9532.105268 65.400 177.1252
9532.471479 65.399 177.1377
9532.837690 65.399 177.1502
9533.203901 65.398 177.1627
9533.570112 65.398 177.1752
9533.936323 65.398 177.1877
9534.302534 65.397 177.2003
9534.668745 65.397 177.2128
9535.034956 65.396 177.2253
9535.401167 65.396 177.2378
9535.767378 65.395 177.2502
9536.133589 65.395 177.2628
9536.499800 65.395 177.2753
9536.866011 65.394 177.2878
9537.232222 65.394 177.3003
9537.598433 65.393 177.3128
9537.964644 65.393 177.3253
9538.330855 65.392 177.3378
9538.697066 65.392 177.3503
9539.063277 65.392 177.3628
9539.429488 65.391 177.3753
9539.795698 65.391 177.3878
9540.161909 65.390 177.4003
9540.528120 65.390 177.4128
9540.894331 65.389 177.4253
9541.260542 65.389 177.4378
9541.626753 65.389 177.4503
9541.992964 65.388 177.4628
9542.359175 65.388 177.4753
9542.725386 65.387 177.4878
9543.091597 65.387 177.5003
9543.457808 65.386 177.5128
9543.824019 65.386 177.5253
9544.190230 65.386 177.5378
9544.556441 65.385 177.5503
9544.922652 65.385 177.5628
9545.288863 65.384 177.5753
9545.655074 65.384 177.5878
9546.021285 65.383 177.6003
9546.387496 65.383 177.6127
9546.753707 65.383 177.6252
9547.119918 65.382 177.6378
9547.486129 65.382 177.6502
9547.852340 65.381 177.6627
9548.218551 65.381 177.6752
9548.584762 65.381 177.6877
9548.950973 65.380 177.7002
9549.317184 65.380 177.7126
9549.683395 65.379 177.7252
9550.049606 65.379 177.7377
9550.415817 65.378 177.7501
9550.782028 65.378 177.7626
9551.148238 65.378 177.7751
9551.514449 65.377 177.7876
9551.880660 65.377 177.8001
9552.246871 65.376 177.8126
9552.613082 65.376 177.8251
9552.979293 65.376 177.8375
9553.345504 65.375 177.8500
9553.711715 65.375 177.8625
9554.077926 65.374 177.8750
9554.444137 65.374 177.8875
9554.810348 65.373 177.9000
9555.176559 65.373 177.9124
9555.542770 65.373 177.9249
9555.908981 65.372 177.9374
9556.275192 65.372 177.9499
9556.641403 65.371 177.9623
9557.007614 65.371 177.9748
9557.373825 65.371 177.9873
9557.740036 65.370 177.9998
9558.106247 65.370 178.0123
9558.472458 65.369 178.0247
9558.838669 65.369 178.0372
9559.204880 65.368 178.0497
9559.571091 65.368 178.0621
9559.937302 65.368 178.0746
9560.303513 65.367 178.0871
9560.669724 65.367 178.0995
9561.035935 65.366 178.1121
9561.402146 65.366 178.1245
9561.768357 65.366 178.1370
9562.134567 65.365 178.1495
9562.500778 65.365 178.1619
9562.866989 65.364 178.1744
9563.233200 65.364 178.1868
9563.599411 65.364 178.1993
9563.965622 65.363 178.2118
9564.331833 65.363 178.2242
9564.698044 65.362 178.2368
9565.064255 65.362 178.2492
9565.430466 65.361 178.2617
9565.796677 65.361 178.2741
9566.162888 65.361 178.2866
9566.529099 65.360 178.2991
9566.895310 65.360 178.3115
9567.261521 65.359 178.3240
9567.627732 65.359 178.3364
9567.993943 65.359 178.3489
9568.360154 65.358 178.3614
9568.726365 65.358 178.3738
9569.092576 65.357 178.3863
9569.458787 65.357 178.3987
9569.824998 65.357 178.4112
9570.191209 65.356 178.4236
9570.557420 65.356 178.4361
9570.923631 65.355 178.4486
9571.289842 65.355 178.4611
9571.656053 65.355 178.4735
9572.022264 65.354 178.4860
9572.388475 65.354 178.4984
9572.754686 65.353 178.5109
9573.120897 65.353 178.5233
9573.487107 65.353 178.5358
9573.853318 65.352 178.5482
9574.219529 65.352 178.5607
9574.585740 65.351 178.5731
9574.951951 65.351 178.5856
9575.318162 65.351 178.5980
9575.684373 65.350 178.6105
9576.050584 65.350 178.6229
9576.416795 65.349 178.6354
9576.783006 65.349 178.6478
9577.149217 65.349 178.6603
9577.515428 65.348 178.6727
9577.881639 65.348 178.6852
9578.247850 65.347 178.6976
9578.614061 65.347 178.7101
9578.980272 65.347 178.7225
9579.346483 65.346 178.7350
9579.712694 65.346 178.7474
9580.078905 65.345 178.7598
9580.445116 65.345 178.7723
9580.811327 65.345 178.7847
9581.177538 65.344 178.7972
9581.543749 65.344 178.8096
9581.909960 65.343 178.8221
9582.276171 65.343 178.8345
9582.642382 65.343 178.8469
9583.008593 65.342 178.8594
9583.374804 65.342 178.8718
9583.741015 65.341 178.8843
9584.107226 65.341 178.8967
9584.473437 65.341 178.9091
9584.839647 65.340 178.9215
9585.205858 65.340 178.9340
9585.572069 65.340 178.9464
9585.938280 65.339 178.9588
9586.304491 65.339 178.9713
9586.670702 65.338 178.9837
9587.036913 65.338 178.9962
9587.403124 65.338 179.0085
9587.769335 65.337 179.0210
9588.135546 65.337 179.0334
9588.501757 65.336 179.0458
9588.867968 65.336 179.0583
9589.234179 65.336 179.0707
9589.600390 65.335 179.0832
9589.966601 65.335 179.0956
9590.332812 65.334 179.1080
9590.699023 65.334 179.1204
9591.065234 65.334 179.1329
9591.431445 65.333 179.1453
9591.797656 65.333 179.1577
9592.163867 65.333 179.1702
9592.530078 65.332 179.1826
9592.896289 65.332 179.1950
9593.262500 65.331 179.2075
9593.628711 65.331 179.2198
9593.994922 65.331 179.2323
9594.361133 65.330 179.2447
9594.727344 65.330 179.2571
9595.093555 65.329 179.2695
9595.459766 65.329 179.2820
9595.825976 65.329 179.2944
9596.192187 65.328 179.3068
9596.558398 65.328 179.3192
9596.924609 65.328 179.3317
9597.290820 65.327 179.3441
9597.657031 65.327 179.3565
9598.023242 65.326 179.3689
9598.389453 65.326 179.3813
9598.755664 65.326 179.3937
9599.121875 65.325 179.4062
9599.488086 65.325 179.4186
9599.854297 65.324 179.4310
9600.220508 65.324 179.4434
9600.586719 65.324 179.4558
9600.952930 65.323 179.4683
9601.319141 65.323 179.4807
9601.685352 65.323 179.4930
9602.051563 65.322 179.5055
9602.417774 65.322 179.5179
9602.783985 65.321 179.5303
9603.150196 65.321 179.5427
9603.516407 65.321 179.5551
9603.882618 65.320 179.5675
9604.248829 65.320 179.5800
9604.615040 65.320 179.5923
9604.981251 65.319 179.6047
9605.347462 65.319 179.6172
9605.713673 65.318 179.6296
9606.079884 65.318 179.6420
9606.446095 65.318 179.6544
9606.812306 65.317 179.6668
9607.178516 65.317 179.6792
9607.544727 65.316 179.6916
9607.910938 65.316 179.7040
9608.277149 65.316 179.7164
9608.643360 65.315 179.7289
9609.009571 65.315 179.7413
9609.375782 65.315 179.7537
9609.741993 65.314 179.7661
9610.108204 65.314 179.7784
9610.474415 65.313 179.7909
9610.840626 65.313 179.8033
9611.206837 65.313 179.8157
9611.573048 65.312 179.8281
9611.939259 65.312 179.8405
9612.305470 65.312 179.8528
9612.671681 65.311 179.8652
9613.037892 65.311 179.8776
9613.404103 65.311 179.8900
9613.770314 65.310 179.9025
9614.136525 65.310 179.9149
9614.502736 65.309 179.9272
9614.868947 65.309 179.9396
9615.235158 65.309 179.9520
9615.601369 65.308 179.9644
9615.967580 65.308 179.9768
9616.333791 65.308 179.9892
9616.700002 65.307 -179.9984
9617.066213 65.307 -179.9860
9617.432424 65.306 -179.9736
9617.798635 65.306 -179.9612
9618.164845 65.306 -179.9489
9618.531056 65.305 -179.9365
9618.897267 65.305 -179.9241
9619.263478 65.305 -179.9117
9619.629689 65.304 -179.8994
9619.995900 65.304 -179.8870
9620.362111 65.303 -179.8746
9620.728322 65.303 -179.8622
9621.094533 65.303 -179.8498
9621.460744 65.302 -179.8374
9621.826955 65.302 -179.8250
9622.193166 65.302 -179.8126
9622.559377 65.301 -179.8002
9622.925588 65.301 -179.7879
9623.291799 65.301 -179.7755
9623.658010 65.300 -179.7631
9624.024221 65.300 -179.7507
9624.390432 65.299 -179.7383
9624.756643 65.299 -179.7260
9625.122854 65.299 -179.7136
9625.489065 65.298 -179.7012
9625.855276 65.298 -179.6888
9626.221487 65.298 -179.6765
9626.587698 65.297 -179.6641
9626.953909 65.297 -179.6517
9627.320120 65.297 -179.6393
9627.686331 65.296 -179.6270
9628.052542 65.296 -179.6146
9628.418753 65.295 -179.6022
9628.784964 65.295 -179.5898
9629.151175 65.295 -179.5775
9629.517385 65.294 -179.5651
9629.883596 65.294 -179.5527
9630.249807 65.294 -179.5403
9630.616018 65.293 -179.5280
9630.982229 65.293 -179.5156
9631.348440 65.293 -179.5032
9631.714651 65.292 -179.4909
9632.080862 65.292 -179.4785
9632.447073 65.291 -179.4662
9632.813284 65.291 -179.4538
9633.179495 65.291 -179.4414
9633.545706 65.290 -179.4291
9633.911917 65.290 -179.4167
9634.278128 65.290 -179.4044
9634.644339 65.289 -179.3920
9635.010550 65.289 -179.3796
9635.376761 65.289 -179.3672
9635.742972 65.288 -179.3549
9636.109183 65.288 -179.3425
9636.475394 65.287 -179.3301
9636.841605 65.287 -179.3178
9637.207816 65.287 -179.3054
9637.574027 65.286 -179.2931
9637.940238 65.286 -179.2807
9638.306449 65.286 -179.2684
9638.672660 65.285 -179.2560
9639.038871 65.285 -179.2437
9639.405082 65.285 -179.2313
9639.771293 65.284 -179.2189
9640.137504 65.284 -179.2066
9640.503715 65.284 -179.1942
9640.869925 65.283 -179.1819
9641.236136 65.283 -179.1695
9641.602347 65.283 -179.1572
9641.968558 65.282 -179.1448
9642.334769 65.282 -179.1324
9642.700980 65.281 -179.1201
9643.067191 65.281 -179.1078
9643.433402 65.281 -179.0954
9643.799613 65.280 -179.0831
9644.165824 65.280 -179.0707
9644.532035 65.280 -179.0583
9644.898246 65.279 -179.0460
9645.264457 65.279 -179.0337
9645.630668 65.279 -179.0213
9645.996879 65.278 -179.0090
9646.363090 65.278 -178.9966
9646.729301 65.278 -178.9843
9647.095512 65.277 -178.9719
9647.461723 65.277 -178.9596
9647.827934 65.276 -178.9473
9648.194145 65.276 -178.9349
9648.560356 65.276 -178.9225
9648.926567 65.275 -178.9102
9649.292778 65.275 -178.8979
9649.658989 65.275 -178.8856
9650.025200 65.274 -178.8732
9650.391411 65.274 -178.8608
9650.757622 65.274 -178.8485
9651.123833 65.273 -178.8362
9651.490044 65.273 -178.8239
9651.856254 65.273 -178.8115
9652.222465 65.272 -178.7991
9652.588676 65.272 -178.7868
9652.954887 65.272 -178.7745
9653.321098 65.271 -178.7621
9653.687309 65.271 -178.7498
9654.053520 65.271 -178.7375
9654.419731 65.270 -178.7252
9654.785942 65.270 -178.7128
9655.152153 65.269 -178.7005
9655.518364 65.269 -178.6882
9655.884575 65.269 -178.6758
9656.250786 65.268 -178.6635
9656.616997 65.268 -178.6511
9656.983208 65.268 -178.6388
9657.349419 65.267 -178.6265
9657.715630 65.267 -178.6141
9658.081841 65.267 -178.6018
9658.448052 65.266 -178.5895
9658.814263 65.266 -178.5771
9659.180474 65.266 -178.5649
9659.546685 65.265 -178.5526
9659.912896 65.265 -178.5402
9660.279107 65.265 -178.5279
9660.645318 65.264 -178.5156
9661.011529 65.264 -178.5032
9661.377740 65.264 -178.4909
9661.743951 65.263 -178.4786
9662.110162 65.263 -178.4662
9662.476373 65.263 -178.4539
9662.842584 65.262 -178.4416
9663.208794 65.262 -178.4293
9663.575005 65.262 -178.4170
9663.941216 65.261 -178.4047
9664.307427 65.261 -178.3923
9664.673638 65.261 -178.3800
9665.039849 65.260 -178.3677
9665.406060 65.260 -178.3553
9665.772271 65.259 -178.3431
9666.138482 65.259 -178.3307
9666.504693 65.259 -178.3184
9666.870904 65.258 -178.3061
9667.237115 65.258 -178.2938
9667.603326 65.258 -178.2815
9667.969537 65.257 -178.2692
9668.335748 65.257 -178.2568
9668.701959 65.257 -178.2445
9669.068170 65.256 -178.2322
9669.434381 65.256 -178.2199
9669.800592 65.256 -178.2076
9670.166803 65.255 -178.1953
9670.533014 65.255 -178.1830
9670.899225 65.255 -178.1707
9671.265436 65.254 -178.1583
9671.631647 65.254 -178.1461
9671.997858 65.254 -178.1337
9672.364069 65.253 -178.1214
9672.730280 65.253 -178.1091
9673.096491 65.253 -178.0968
9673.462702 65.252 -178.0845
9673.828913 65.252 -178.0722
9674.195123 65.252 -178.0599
9674.561334 65.251 -178.0476
9674.927545 65.251 -178.0353
9675.293756 65.251 -178.0229
9675.659967 65.250 -178.0107
9676.026178 65.250 -177.9984
9676.392389 65.250 -177.9861
9676.758600 65.249 -177.9738
9677.124811 65.249 -177.9615
9677.491022 65.249 -177.9492
9677.857233 65.248 -177.9369
9678.223444 65.248 -177.9246
9678.589655 65.248 -177.9122
9678.955866 65.247 -177.9000
9679.322077 65.247 -177.8876
9679.688288 65.247 -177.8754
9680.054499 65.246 -177.8631
9680.420710 65.246 -177.8508
9680.786921 65.246 -177.8385
9681.153132 65.245 -177.8262
9681.519343 65.245 -177.8139
9681.885554 65.245 -177.8016
9682.251765 65.244 -177.7893
9682.617976 65.244 -177.7770
9682.984187 65.244 -177.7647
9683.350398 65.243 -177.7524
9683.716609 65.243 -177.7401
9684.082820 65.243 -177.7278
9684.449031 65.242 -177.7155
9684.815242 65.242 -177.7032
9685.181453 65.242 -177.6910
9685.547663 65.241 -177.6786
9685.913874 65.241 -177.6664
9686.280085 65.241 -177.6541
9686.646296 65.240 -177.6418
9687.012507 65.240 -177.6295
9687.378718 65.240 -177.6172
9687.744929 65.239 -177.6049
9688.111140 65.239 -177.5927
9688.477351 65.239 -177.5804
9688.843562 65.238 -177.5681
9689.209773 65.238 -177.5558
9689.575984 65.238 -177.5435
9689.942195 65.237 -177.5312
9690.308406 65.237 -177.5190
9690.674617 65.237 -177.5067
9691.040828 65.236 -177.4944
9691.407039 65.236 -177.4821
9691.773250 65.236 -177.4698
9692.139461 65.235 -177.4575
9692.505672 65.235 -177.4453
9692.871883 65.235 -177.4330
9693.238094 65.234 -177.4207
9693.604305 65.234 -177.4084
9693.970516 65.234 -177.3962
9694.336727 65.233 -177.3839
9694.702938 65.233 -177.3716
9695.069149 65.233 -177.3593
9695.435360 65.232 -177.3470
9695.801571 65.232 -177.3348
9696.167782 65.232 -177.3225
9696.533992 65.231 -177.3102
9696.900203 65.231 -177.2980
9697.266414 65.231 -177.2857
9697.632625 65.230 -177.2734
9697.998836 65.230 -177.2611
9698.365047 65.230 -177.2488
9698.731258 65.229 -177.2366
9699.097469 65.229 -177.2243
9699.463680 65.229 -177.2120
9699.829891 65.228 -177.1998
9700.196102 65.228 -177.1875
9700.562313 65.228 -177.1752
9700.928524 65.227 -177.1630
9701.294735 65.227 -177.1507
9701.660946 65.227 -177.1384
9702.027157 65.226 -177.1262
9702.393368 65.226 -177.1139
9702.759579 65.226 -177.1016
9703.125790 65.225 -177.0894
9703.492001 65.225 -177.0771
9703.858212 65.225 -177.0648
9704.224423 65.225 -177.0526
9704.590634 65.224 -177.0403
9704.956845 65.224 -177.0281
9705.323056 65.224 -177.0158
9705.689267 65.223 -177.0035
9706.055478 65.223 -176.9913
9706.421689 65.223 -176.9790
9706.787900 65.222 -176.9667
9707.154111 65.222 -176.9545
9707.520322 65.222 -176.9423
9707.886532 65.221 -176.9300
9708.252743 65.221 -176.9177
9708.618954 65.221 -176.9055
9708.985165 65.220 -176.8932
9709.351376 65.220 -176.8809
9709.717587 65.220 -176.8687
9710.083798 65.219 -176.8564
9710.450009 65.219 -176.8442
9710.816220 65.219 -176.8319
9711.182431 65.218 -176.8196
9711.548642 65.218 -176.8074
9711.914853 65.218 -176.7952
9712.281064 65.217 -176.7829
9712.647275 65.217 -176.7706
9713.013486 65.217 -176.7584
9713.379697 65.216 -176.7462
9713.745908 65.216 -176.7339
9714.112119 65.216 -176.7216
9714.478330 65.215 -176.7094
9714.844541 65.215 -176.6971
9715.210752 65.215 -176.6849
9715.576963 65.215 -176.6727
9715.943174 65.214 -176.6604
9716.309385 65.214 -176.6481
9716.675596 65.214 -176.6359
9717.041807 65.213 -176.6237
9717.408018 65.213 -176.6114
9717.774229 65.213 -176.5992
9718.140440 65.212 -176.5869
9718.506651 65.212 -176.5747
9718.872862 65.212 -176.5624
9719.239072 65.211 -176.5502
9719.605283 65.211 -176.5380
9719.971494 65.211 -176.5257
9720.337705 65.210 -176.5135
9720.703916 65.210 -176.5012
9721.070127 65.210 -176.4890
9721.436338 65.209 -176.4767
9721.802549 65.209 -176.4645
9722.168760 65.209 -176.4523
9722.534971 65.208 -176.4400
9722.901182 65.208 -176.4278
9723.267393 65.208 -176.4155
9723.633604 65.207 -176.4033
9723.999815 65.207 -176.3911
9724.366026 65.207 -176.3788
9724.732237 65.207 -176.3666
9725.098448 65.206 -176.3544
9725.464659 65.206 -176.3421
9725.830870 65.206 -176.3299
9726.197081 65.205 -176.3176
9726.563292 65.205 -176.3054
9726.929503 65.205 -176.2932
9727.295714 65.204 -176.2809
9727.661925 65.204 -176.2687
9728.028136 65.204 -176.2565
9728.394347 65.203 -176.2443
9728.760558 65.203 -176.2320
9729.126769 65.203 -176.2198
9729.492980 65.202 -176.2076
9729.859191 65.202 -176.1953
9730.225401 65.202 -176.1831
9730.591612 65.201 -176.1708
9730.957823 65.201 -176.1586
9731.324034 65.201 -176.1464
9731.690245 65.201 -176.1342
9732.056456 65.200 -176.1219
9732.422667 65.200 -176.1097
9732.788878 65.200 -176.0975
9733.155089 65.199 -176.0853
9733.521300 65.199 -176.0731
9733.887511 65.199 -176.0609
9734.253722 65.198 -176.0486
9734.619933 65.198 -176.0364
9734.986144 65.198 -176.0242
9735.352355 65.197 -176.0119
9735.718566 65.197 -175.9997
9736.084777 65.197 -175.9875
9736.450988 65.196 -175.9753
9736.817199 65.196 -175.9630
9737.183410 65.196 -175.9508
9737.549621 65.196 -175.9386
9737.915832 65.195 -175.9264
9738.282043 65.195 -175.9142
9738.648254 65.195 -175.9019
9739.014465 65.194 -175.8897
9739.380676 65.194 -175.8775
9739.746887 65.194 -175.8653
9740.113098 65.193 -175.8531
9740.479309 65.193 -175.8408
9740.845520 65.193 -175.8286
9741.211731 65.192 -175.8164
9741.577941 65.192 -175.8042
9741.944152 65.192 -175.7920
9742.310363 65.191 -175.7798
9742.676574 65.191 -175.7676
9743.042785 65.191 -175.7554
9743.408996 65.191 -175.7431
9743.775207 65.190 -175.7309
9744.141418 65.190 -175.7187
9744.507629 65.190 -175.7065
9744.873840 65.189 -175.6943
9745.240051 65.189 -175.6821
9745.606262 65.189 -175.6699
9745.972473 65.188 -175.6577
9746.338684 65.188 -175.6454
9746.704895 65.188 -175.6332
9747.071106 65.187 -175.6210
9747.437317 65.187 -175.6088
9747.803528 65.187 -175.5966
9748.169739 65.187 -175.5844
9748.535950 65.186 -175.5722
9748.902161 65.186 -175.5600
9749.268372 65.186 -175.5478
9749.634583 65.185 -175.5356
9750.000794 65.185 -175.5234
9750.367005 65.185 -175.5112
9750.733216 65.184 -175.4990
9751.099427 65.184 -175.4868
9751.465638 65.184 -175.4745
9751.831849 65.183 -175.4623
9752.198060 65.183 -175.4501
9752.564270 65.183 -175.4379
9752.930481 65.183 -175.4257
9753.296692 65.182 -175.4135
9753.662903 65.182 -175.4013
9754.029114 65.182 -175.3891
9754.395325 65.181 -175.3770
9754.761536 65.181 -175.3647
9755.127747 65.181 -175.3525
9755.493958 65.180 -175.3403
9755.860169 65.180 -175.3281
9756.226380 65.180 -175.3159
9756.592591 65.179 -175.3037
9756.958802 65.179 -175.2915
9757.325013 65.179 -175.2794
9757.691224 65.179 -175.2672
9758.057435 65.178 -175.2550
9758.423646 65.178 -175.2428
9758.789857 65.178 -175.2306
9759.156068 65.177 -175.2184
9759.522279 65.177 -175.2062
9759.888490 65.177 -175.1940
9760.254701 65.176 -175.1818
9760.620912 65.176 -175.1696
9760.987123 65.176 -175.1575
9761.353334 65.175 -175.1453
9761.719545 65.175 -175.1331
9762.085756 65.175 -175.1208
9762.451967 65.175 -175.1087
9762.818178 65.174 -175.0965
9763.184389 65.174 -175.0842
9763.550600 65.174 -175.0720
9763.916810 65.173 -175.0599
9764.283021 65.173 -175.0477
9764.649232 65.173 -175.0355
9765.015443 65.172 -175.0233
9765.381654 65.172 -175.0111
9765.747865 65.172 -174.9989
9766.114076 65.172 -174.9867
9766.480287 65.171 -174.9745
9766.846498 65.171 -174.9623
9767.212709 65.171 -174.9501
9767.578920 65.170 -174.9380
9767.945131 65.170 -174.9258
9768.311342 65.170 -174.9136
9768.677553 65.169 -174.9014
9769.043764 65.169 -174.8892
9769.409975 65.169 -174.8771
9769.776186 65.168 -174.8649
9770.142397 65.168 -174.8527
9770.508608 65.168 -174.8405
9770.874819 65.168 -174.8283
9771.241030 65.167 -174.8162
9771.607241 65.167 -174.8040
9771.973452 65.167 -174.7918
9772.339663 65.166 -174.7796
9772.705874 65.166 -174.7674
9773.072085 65.166 -174.7552
9773.438296 65.165 -174.7430
9773.804507 65.165 -174.7309
9774.170718 65.165 -174.7187
9774.536929 65.165 -174.7065
9774.903140 65.164 -174.6943
9775.269350 65.164 -174.6822
9775.635561 65.164 -174.6700
9776.001772 65.163 -174.6578
9776.367983 65.163 -174.6456
9776.734194 65.163 -174.6335
9777.100405 65.162 -174.6213
9777.466616 65.162 -174.6091
9777.832827 65.162 -174.5969
9778.199038 65.162 -174.5848
9778.565249 65.161 -174.5726
9778.931460 65.161 -174.5604
9779.297671 65.161 -174.5482
9779.663882 65.160 -174.5361
9780.030093 65.160 -174.5239
9780.396304 65.160 -174.5117
9780.762515 65.159 -174.4996
9781.128726 65.159 -174.4874
9781.494937 65.159 -174.4752
9781.861148 65.159 -174.4630
9782.227359 65.158 -174.4509
9782.593570 65.158 -174.4387
9782.959781 65.158 -174.4265
9783.325992 65.157 -174.4144
9783.692203 65.157 -174.4022
9784.058414 65.157 -174.3900
9784.424625 65.156 -174.3779
9784.790836 65.156 -174.3657
9785.157047 65.156 -174.3535
9785.523258 65.156 -174.3414
9785.889469 65.155 -174.3292
9786.255679 65.155 -174.3170
9786.621890 65.155 -174.3049
9786.988101 65.154 -174.2927
9787.354312 65.154 -174.2805
9787.720523 65.154 -174.2684
9788.086734 65.153 -174.2562
9788.452945 65.153 -174.2440
9788.819156 65.153 -174.2319
9789.185367 65.153 -174.2197
9789.551578 65.152 -174.2075
9789.917789 65.152 -174.1954
9790.284000 65.152 -174.1832
9790.650211 65.151 -174.1710
9791.016422 65.151 -174.1589
9791.382633 65.151 -174.1467
9791.748844 65.150 -174.1346
9792.115055 65.150 -174.1224
9792.481266 65.150 -174.1102
9792.847477 65.150 -174.0981
9793.213688 65.149 -174.0859
9793.579899 65.149 -174.0738
9793.946110 65.149 -174.0616
9794.312321 65.148 -174.0494
9794.678532 65.148 -174.0373
9795.044743 65.148 -174.0251
9795.410954 65.148 -174.0130
9795.777165 65.147 -174.0008
9796.143376 65.147 -173.9886
9796.509587 65.147 -173.9765
9796.875798 65.146 -173.9644
9797.242009 65.146 -173.9522
9797.608219 65.146 -173.9401
9797.974430 65.145 -173.9279
9798.340641 65.145 -173.9157
9798.706852 65.145 -173.9036
9799.073063 65.145 -173.8914
9799.439274 65.144 -173.8793
9799.805485 65.144 -173.8671
9800.171696 65.144 -173.8550
9800.537907 65.143 -173.8428
9800.904118 65.143 -173.8306
9801.270329 65.143 -173.8185
9801.636540 65.142 -173.8063
9802.002751 65.142 -173.7942
9802.368962 65.142 -173.7820
9802.735173 65.142 -173.7699
9803.101384 65.141 -173.7578
9803.467595 65.141 -173.7456
9803.833806 65.141 -173.7335
9804.200017 65.140 -173.7213
9804.566228 65.140 -173.7092
9804.932439 65.140 -173.6970
9805.298650 65.140 -173.6849
9805.664861 65.139 -173.6727
9806.031072 65.139 -173.6605
9806.397283 65.139 -173.6484
9806.763494 65.138 -173.6362
9807.129705 65.138 -173.6241
9807.495916 65.138 -173.6119
9807.862127 65.137 -173.5998
9808.228338 65.137 -173.5876
9808.594548 65.137 -173.5755
9808.960759 65.137 -173.5634
9809.326970 65.136 -173.5512
9809.693181 65.136 -173.5391
9810.059392 65.136 -173.5269
9810.425603 65.135 -173.5148
9810.791814 65.135 -173.5027
9811.158025 65.135 -173.4905
9811.524236 65.135 -173.4784
9811.890447 65.134 -173.4662
9812.256658 65.134 -173.4541
9812.622869 65.134 -173.4420
9812.989080 65.133 -173.4298
9813.355291 65.133 -173.4177
9813.721502 65.133 -173.4055
9814.087713 65.132 -173.3934
9814.453924 65.132 -173.3812
9814.820135 65.132 -173.3691
9815.186346 65.132 -173.3569
9815.552557 65.131 -173.3448
9815.918768 65.131 -173.3327
9816.284979 65.131 -173.3206
9816.651190 65.130 -173.3084
9817.017401 65.130 -173.2963
9817.383612 65.130 -173.2841
9817.749823 65.130 -173.2720
9818.116034 65.129 -173.2598
9818.482245 65.129 -173.2477
9818.848456 65.129 -173.2356
9819.214667 65.128 -173.2234
9819.580878 65.128 -173.2113
9819.947088 65.128 -173.1992
9820.313299 65.127 -173.1870
9820.679510 65.127 -173.1749
9821.045721 65.127 -173.1628
9821.411932 65.127 -173.1506
9821.778143 65.126 -173.1385
9822.144354 65.126 -173.1263
9822.510565 65.126 -173.1142
9822.876776 65.125 -173.1021
9823.242987 65.125 -173.0900
9823.609198 65.125 -173.0778
9823.975409 65.125 -173.0657
9824.341620 65.124 -173.0535
9824.707831 65.124 -173.0414
9825.074042 65.124 -173.0293
9825.440253 65.123 -173.0172
9825.806464 65.123 -173.0050
9826.172675 65.123 -172.9929
9826.538886 65.123 -172.9808
9826.905097 65.122 -172.9686
9827.271308 65.122 -172.9565
9827.637519 65.122 -172.9443
9828.003730 65.121 -172.9323
9828.369941 65.121 -172.9201
9828.736152 65.121 -172.9080
9829.102363 65.120 -172.8959
9829.468574 65.120 -172.8837
9829.834785 65.120 -172.8716
9830.200996 65.120 -172.8594
9830.567207 65.119 -172.8474
9830.933417 65.119 -172.8352
9831.299628 65.119 -172.8231
9831.665839 65.118 -172.8110
9832.032050 65.118 -172.7988
9832.398261 65.118 -172.7867
9832.764472 65.118 -172.7746
9833.130683 65.117 -172.7625
9833.496894 65.117 -172.7503
9833.863105 65.117 -172.7382
9834.229316 65.116 -172.7261
9834.595527 65.116 -172.7139
9834.961738 65.116 -172.7018
9835.327949 65.116 -172.6897
9835.694160 65.115 -172.6776
