* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (KT USB Audio), MICROPHONE (Master Volume), 0, volume: 0.410
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 10, 2023 12:33:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Mar 10
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8141.236014 71.934 157.9654
8141.602225 71.933 157.9601
8141.968436 71.931 157.9550
8142.334647 71.930 157.9497
8142.700858 71.929 157.9445
8143.067069 71.928 157.9393
8143.433280 71.927 157.9341
8143.799491 71.926 157.9289
8144.165702 71.925 157.9236
8144.531913 71.924 157.9185
8144.898124 71.923 157.9133
8145.264335 71.921 157.9081
8145.630546 71.920 157.9029
8145.996757 71.919 157.8977
8146.362968 71.918 157.8925
8146.729179 71.917 157.8873
8147.095390 71.916 157.8822
8147.461601 71.915 157.8770
8147.827812 71.914 157.8718
8148.194023 71.912 157.8667
8148.560234 71.911 157.8615
8148.926445 71.910 157.8564
8149.292656 71.909 157.8512
8149.658867 71.908 157.8461
8150.025078 71.907 157.8409
8150.391289 71.906 157.8358
8150.757500 71.905 157.8306
8151.123710 71.904 157.8255
8151.489921 71.902 157.8204
8151.856132 71.901 157.8152
8152.222343 71.900 157.8101
8152.588554 71.899 157.8050
8152.954765 71.898 157.7999
8153.320976 71.897 157.7948
8153.687187 71.896 157.7897
8154.053398 71.895 157.7845
8154.419609 71.893 157.7795
8154.785820 71.892 157.7744
8155.152031 71.891 157.7693
8155.518242 71.890 157.7642
8155.884453 71.889 157.7591
8156.250664 71.888 157.7540
8156.616875 71.887 157.7490
8156.983086 71.885 157.7438
8157.349297 71.884 157.7388
8157.715508 71.883 157.7337
8158.081719 71.882 157.7286
8158.447930 71.881 157.7236
8158.814141 71.880 157.7186
8159.180352 71.879 157.7135
8159.546563 71.878 157.7084
8159.912774 71.876 157.7034
8160.278985 71.875 157.6984
8160.645196 71.874 157.6933
8161.011407 71.873 157.6883
8161.377618 71.872 157.6832
8161.743829 71.871 157.6782
8162.110040 71.870 157.6732
8162.476250 71.868 157.6682
8162.842461 71.867 157.6631
8163.208672 71.866 157.6581
8163.574883 71.865 157.6531
8163.941094 71.864 157.6481
8164.307305 71.863 157.6431
8164.673516 71.862 157.6381
8165.039727 71.860 157.6331
8165.405938 71.859 157.6281
8165.772149 71.858 157.6232
8166.138360 71.857 157.6182
8166.504571 71.856 157.6132
8166.870782 71.855 157.6082
8167.236993 71.854 157.6032
8167.603204 71.852 157.5983
8167.969415 71.851 157.5933
8168.335626 71.850 157.5883
8168.701837 71.849 157.5834
8169.068048 71.848 157.5784
8169.434259 71.847 157.5735
8169.800470 71.846 157.5685
8170.166681 71.844 157.5636
8170.532892 71.843 157.5587
8170.899103 71.842 157.5537
8171.265314 71.841 157.5488
8171.631525 71.840 157.5438
8171.997736 71.839 157.5389
8172.363947 71.837 157.5340
8172.730158 71.836 157.5291
8173.096369 71.835 157.5242
8173.462579 71.834 157.5192
8173.828790 71.833 157.5143
8174.195001 71.832 157.5095
8174.561212 71.831 157.5045
8174.927423 71.829 157.4996
8175.293634 71.828 157.4948
8175.659845 71.827 157.4899
8176.026056 71.826 157.4850
8176.392267 71.825 157.4801
8176.758478 71.824 157.4752
8177.124689 71.822 157.4703
8177.490900 71.821 157.4655
8177.857111 71.820 157.4606
8178.223322 71.819 157.4557
8178.589533 71.818 157.4509
8178.955744 71.817 157.4460
8179.321955 71.815 157.4412
8179.688166 71.814 157.4363
8180.054377 71.813 157.4315
8180.420588 71.812 157.4267
8180.786799 71.811 157.4218
8181.153010 71.810 157.4170
8181.519221 71.808 157.4122
8181.885432 71.807 157.4073
8182.251643 71.806 157.4025
8182.617854 71.805 157.3977
8182.984065 71.804 157.3929
8183.350276 71.803 157.3881
8183.716487 71.801 157.3833
8184.082698 71.800 157.3785
8184.448909 71.799 157.3737
8184.815119 71.798 157.3689
8185.181330 71.797 157.3641
8185.547541 71.796 157.3593
8185.913752 71.794 157.3546
8186.279963 71.793 157.3497
8186.646174 71.792 157.3450
8187.012385 71.791 157.3402
8187.378596 71.790 157.3354
8187.744807 71.789 157.3307
8188.111018 71.787 157.3259
8188.477229 71.786 157.3212
8188.843440 71.785 157.3164
8189.209651 71.784 157.3116
8189.575862 71.783 157.3069
8189.942073 71.782 157.3022
8190.308284 71.780 157.2974
8190.674495 71.779 157.2927
8191.040706 71.778 157.2880
8191.406917 71.777 157.2833
8191.773128 71.776 157.2785
8192.139339 71.774 157.2738
8192.505550 71.773 157.2691
8192.871761 71.772 157.2644
8193.237972 71.771 157.2596
8193.604183 71.770 157.2549
8193.970394 71.769 157.2502
8194.336605 71.767 157.2455
8194.702816 71.766 157.2409
8195.069027 71.765 157.2362
8195.435238 71.764 157.2315
8195.801448 71.763 157.2268
8196.167659 71.761 157.2222
8196.533870 71.760 157.2175
8196.900081 71.759 157.2128
8197.266292 71.758 157.2081
8197.632503 71.757 157.2035
8197.998714 71.756 157.1989
8198.364925 71.754 157.1942
8198.731136 71.753 157.1895
8199.097347 71.752 157.1849
8199.463558 71.751 157.1802
8199.829769 71.750 157.1756
8200.195980 71.748 157.1710
8200.562191 71.747 157.1663
8200.928402 71.746 157.1617
8201.294613 71.745 157.1571
8201.660824 71.744 157.1525
8202.027035 71.742 157.1478
8202.393246 71.741 157.1432
8202.759457 71.740 157.1386
8203.125668 71.739 157.1340
8203.491879 71.738 157.1295
8203.858090 71.736 157.1248
8204.224301 71.735 157.1202
8204.590512 71.734 157.1157
8204.956723 71.733 157.1111
8205.322934 71.732 157.1065
8205.689145 71.731 157.1019
8206.055356 71.729 157.0974
8206.421567 71.728 157.0928
8206.787778 71.727 157.0882
8207.153988 71.726 157.0836
8207.520199 71.725 157.0791
8207.886410 71.723 157.0745
8208.252621 71.722 157.0700
8208.618832 71.721 157.0654
8208.985043 71.720 157.0609
8209.351254 71.719 157.0563
8209.717465 71.717 157.0518
8210.083676 71.716 157.0473
8210.449887 71.715 157.0428
8210.816098 71.714 157.0383
8211.182309 71.712 157.0338
8211.548520 71.711 157.0292
8211.914731 71.710 157.0247
8212.280942 71.709 157.0202
8212.647153 71.708 157.0157
8213.013364 71.706 157.0112
8213.379575 71.705 157.0067
8213.745786 71.704 157.0022
8214.111997 71.703 156.9977
8214.478208 71.702 156.9932
8214.844419 71.700 156.9888
8215.210630 71.699 156.9843
8215.576841 71.698 156.9798
8215.943052 71.697 156.9753
8216.309263 71.696 156.9709
8216.675474 71.694 156.9664
8217.041685 71.693 156.9620
8217.407896 71.692 156.9575
8217.774107 71.691 156.9531
8218.140317 71.690 156.9486
8218.506528 71.688 156.9442
8218.872739 71.687 156.9398
8219.238950 71.686 156.9353
8219.605161 71.685 156.9308
8219.971372 71.683 156.9265
8220.337583 71.682 156.9219
8220.703794 71.681 156.9175
8221.070005 71.680 156.9131
8221.436216 71.679 156.9088
8221.802427 71.677 156.9043
8222.168638 71.676 156.9000
8222.534849 71.675 156.8956
8222.901060 71.674 156.8912
8223.267271 71.672 156.8868
8223.633482 71.671 156.8824
8223.999693 71.670 156.8781
8224.365904 71.669 156.8737
8224.732115 71.668 156.8693
8225.098326 71.666 156.8649
8225.464537 71.665 156.8605
8225.830748 71.664 156.8562
8226.196959 71.663 156.8518
8226.563170 71.661 156.8475
8226.929381 71.660 156.8431
8227.295592 71.659 156.8387
8227.661803 71.658 156.8344
8228.028014 71.657 156.8301
8228.394225 71.655 156.8257
8228.760436 71.654 156.8214
8229.126647 71.653 156.8171
8229.492857 71.652 156.8128
8229.859068 71.650 156.8085
8230.225279 71.649 156.8041
8230.591490 71.648 156.7999
8230.957701 71.647 156.7955
8231.323912 71.646 156.7912
8231.690123 71.644 156.7869
8232.056334 71.643 156.7827
8232.422545 71.642 156.7783
8232.788756 71.641 156.7740
8233.154967 71.639 156.7698
8233.521178 71.638 156.7655
8233.887389 71.637 156.7612
8234.253600 71.636 156.7570
8234.619811 71.634 156.7527
8234.986022 71.633 156.7484
8235.352233 71.632 156.7441
8235.718444 71.631 156.7399
8236.084655 71.629 156.7357
8236.450866 71.628 156.7314
8236.817077 71.627 156.7272
8237.183288 71.626 156.7229
8237.549499 71.625 156.7187
8237.915710 71.623 156.7145
8238.281921 71.622 156.7102
8238.648132 71.621 156.7060
8239.014343 71.620 156.7018
8239.380554 71.618 156.6976
8239.746765 71.617 156.6934
8240.112976 71.616 156.6891
8240.479187 71.615 156.6849
8240.845397 71.613 156.6808
8241.211608 71.612 156.6766
8241.577819 71.611 156.6724
8241.944030 71.610 156.6682
8242.310241 71.608 156.6640
8242.676452 71.607 156.6599
8243.042663 71.606 156.6556
8243.408874 71.605 156.6515
8243.775085 71.603 156.6473
8244.141296 71.602 156.6431
8244.507507 71.601 156.6390
8244.873718 71.600 156.6348
8245.239929 71.598 156.6307
8245.606140 71.597 156.6265
8245.972351 71.596 156.6224
8246.338562 71.595 156.6182
8246.704773 71.593 156.6141
8247.070984 71.592 156.6100
8247.437195 71.591 156.6058
8247.803406 71.590 156.6017
8248.169617 71.588 156.5976
8248.535828 71.587 156.5935
8248.902039 71.586 156.5894
8249.268250 71.585 156.5853
8249.634461 71.583 156.5812
8250.000672 71.582 156.5771
8250.366883 71.581 156.5730
8250.733094 71.580 156.5689
8251.099305 71.578 156.5648
8251.465516 71.577 156.5607
8251.831726 71.576 156.5566
8252.197937 71.575 156.5526
8252.564148 71.573 156.5485
8252.930359 71.572 156.5444
8253.296570 71.571 156.5404
8253.662781 71.570 156.5363
8254.028992 71.568 156.5323
8254.395203 71.567 156.5282
8254.761414 71.566 156.5242
8255.127625 71.565 156.5201
8255.493836 71.563 156.5161
8255.860047 71.562 156.5121
8256.226258 71.561 156.5081
8256.592469 71.560 156.5040
8256.958680 71.558 156.5000
8257.324891 71.557 156.4960
8257.691102 71.556 156.4919
8258.057313 71.554 156.4880
8258.423524 71.553 156.4839
8258.789735 71.552 156.4799
8259.155946 71.551 156.4760
8259.522157 71.549 156.4719
8259.888368 71.548 156.4680
8260.254579 71.547 156.4640
8260.620790 71.546 156.4600
8260.987001 71.544 156.4560
8261.353212 71.543 156.4520
8261.719423 71.542 156.4481
8262.085634 71.541 156.4441
8262.451845 71.539 156.4402
8262.818056 71.538 156.4362
8263.184266 71.537 156.4323
8263.550477 71.535 156.4283
8263.916688 71.534 156.4244
8264.282899 71.533 156.4204
8264.649110 71.532 156.4165
8265.015321 71.530 156.4125
8265.381532 71.529 156.4086
8265.747743 71.528 156.4047
8266.113954 71.527 156.4008
8266.480165 71.525 156.3969
8266.846376 71.524 156.3929
8267.212587 71.523 156.3890
8267.578798 71.521 156.3851
8267.945009 71.520 156.3812
8268.311220 71.519 156.3774
8268.677431 71.518 156.3735
8269.043642 71.516 156.3696
8269.409853 71.515 156.3657
8269.776064 71.514 156.3618
8270.142275 71.512 156.3580
8270.508486 71.511 156.3541
8270.874697 71.510 156.3502
8271.240908 71.509 156.3464
8271.607119 71.507 156.3425
8271.973330 71.506 156.3386
8272.339541 71.505 156.3348
8272.705752 71.504 156.3309
8273.071963 71.502 156.3271
8273.438174 71.501 156.3232
8273.804385 71.500 156.3195
8274.170595 71.498 156.3156
8274.536806 71.497 156.3118
8274.903017 71.496 156.3080
8275.269228 71.495 156.3041
8275.635439 71.493 156.3004
8276.001650 71.492 156.2965
8276.367861 71.491 156.2927
8276.734072 71.489 156.2889
8277.100283 71.488 156.2851
8277.466494 71.487 156.2813
8277.832705 71.486 156.2775
8278.198916 71.484 156.2737
8278.565127 71.483 156.2700
8278.931338 71.482 156.2662
8279.297549 71.480 156.2625
8279.663760 71.479 156.2587
8280.029971 71.478 156.2549
8280.396182 71.477 156.2512
8280.762393 71.475 156.2474
8281.128604 71.474 156.2437
8281.494815 71.473 156.2399
8281.861026 71.471 156.2361
8282.227237 71.470 156.2324
8282.593448 71.469 156.2287
8282.959659 71.467 156.2250
8283.325870 71.466 156.2213
8283.692081 71.465 156.2175
8284.058292 71.464 156.2138
8284.424503 71.462 156.2101
8284.790714 71.461 156.2064
8285.156925 71.460 156.2027
8285.523135 71.458 156.1990
8285.889346 71.457 156.1953
8286.255557 71.456 156.1916
8286.621768 71.455 156.1879
8286.987979 71.453 156.1842
8287.354190 71.452 156.1805
8287.720401 71.451 156.1769
8288.086612 71.449 156.1732
8288.452823 71.448 156.1696
8288.819034 71.447 156.1659
8289.185245 71.445 156.1622
8289.551456 71.444 156.1586
8289.917667 71.443 156.1549
8290.283878 71.441 156.1512
8290.650089 71.440 156.1476
8291.016300 71.439 156.1440
8291.382511 71.438 156.1403
8291.748722 71.436 156.1367
8292.114933 71.435 156.1331
8292.481144 71.434 156.1295
8292.847355 71.432 156.1259
8293.213566 71.431 156.1223
8293.579777 71.430 156.1187
8293.945988 71.428 156.1151
8294.312199 71.427 156.1115
8294.678410 71.426 156.1078
8295.044621 71.425 156.1042
8295.410832 71.423 156.1006
8295.777043 71.422 156.0971
8296.143254 71.421 156.0935
8296.509465 71.419 156.0899
8296.875675 71.418 156.0864
8297.241886 71.417 156.0828
8297.608097 71.415 156.0792
8297.974308 71.414 156.0757
8298.340519 71.413 156.0721
8298.706730 71.411 156.0686
8299.072941 71.410 156.0650
8299.439152 71.409 156.0615
8299.805363 71.407 156.0580
8300.171574 71.406 156.0544
8300.537785 71.405 156.0509
8300.903996 71.404 156.0474
8301.270207 71.402 156.0439
8301.636418 71.401 156.0403
8302.002629 71.400 156.0368
8302.368840 71.398 156.0333
8302.735051 71.397 156.0298
8303.101262 71.396 156.0263
8303.467473 71.394 156.0228
8303.833684 71.393 156.0193
8304.199895 71.392 156.0159
8304.566106 71.390 156.0124
8304.932317 71.389 156.0089
8305.298528 71.388 156.0054
8305.664739 71.386 156.0020
8306.030950 71.385 155.9985
8306.397161 71.384 155.9951
8306.763372 71.382 155.9916
8307.129583 71.381 155.9881
8307.495794 71.380 155.9847
8307.862004 71.378 155.9813
8308.228215 71.377 155.9778
8308.594426 71.376 155.9744
8308.960637 71.374 155.9709
8309.326848 71.373 155.9675
8309.693059 71.372 155.9641
8310.059270 71.370 155.9607
8310.425481 71.369 155.9573
8310.791692 71.368 155.9539
8311.157903 71.367 155.9504
8311.524114 71.365 155.9470
8311.890325 71.364 155.9437
8312.256536 71.363 155.9402
8312.622747 71.361 155.9369
8312.988958 71.360 155.9335
8313.355169 71.359 155.9301
8313.721380 71.357 155.9268
8314.087591 71.356 155.9233
8314.453802 71.355 155.9200
8314.820013 71.353 155.9166
8315.186224 71.352 155.9133
8315.552435 71.351 155.9099
8315.918646 71.349 155.9066
8316.284857 71.348 155.9033
8316.651068 71.347 155.8999
8317.017279 71.345 155.8965
8317.383490 71.344 155.8932
8317.749701 71.343 155.8899
8318.115912 71.341 155.8866
8318.482123 71.340 155.8832
8318.848334 71.339 155.8799
8319.214544 71.337 155.8766
8319.580755 71.336 155.8734
8319.946966 71.335 155.8701
8320.313177 71.333 155.8667
8320.679388 71.332 155.8635
8321.045599 71.331 155.8602
8321.411810 71.329 155.8569
8321.778021 71.328 155.8536
8322.144232 71.326 155.8503
8322.510443 71.325 155.8470
8322.876654 71.324 155.8438
8323.242865 71.322 155.8405
8323.609076 71.321 155.8372
8323.975287 71.320 155.8340
8324.341498 71.318 155.8308
8324.707709 71.317 155.8276
8325.073920 71.316 155.8243
8325.440131 71.314 155.8211
8325.806342 71.313 155.8179
8326.172553 71.312 155.8146
8326.538764 71.310 155.8114
8326.904975 71.309 155.8082
8327.271186 71.308 155.8049
8327.637397 71.306 155.8018
8328.003608 71.305 155.7985
8328.369819 71.304 155.7953
8328.736030 71.302 155.7921
8329.102241 71.301 155.7889
8329.468452 71.300 155.7857
8329.834663 71.298 155.7825
8330.200873 71.297 155.7794
8330.567084 71.296 155.7761
8330.933295 71.294 155.7730
8331.299506 71.293 155.7698
8331.665717 71.292 155.7667
8332.031928 71.290 155.7635
8332.398139 71.289 155.7603
8332.764350 71.287 155.7572
8333.130561 71.286 155.7540
8333.496772 71.285 155.7509
8333.862983 71.283 155.7477
8334.229194 71.282 155.7446
8334.595405 71.281 155.7415
8334.961616 71.279 155.7383
8335.327827 71.278 155.7352
8335.694038 71.277 155.7321
8336.060249 71.275 155.7290
8336.426460 71.274 155.7259
8336.792671 71.273 155.7228
8337.158882 71.271 155.7197
8337.525093 71.270 155.7166
8337.891304 71.268 155.7136
8338.257515 71.267 155.7104
8338.623726 71.266 155.7073
8338.989937 71.264 155.7043
8339.356148 71.263 155.7012
8339.722359 71.262 155.6981
8340.088570 71.260 155.6951
8340.454781 71.259 155.6920
8340.820992 71.258 155.6890
8341.187203 71.256 155.6859
8341.553413 71.255 155.6829
8341.919624 71.254 155.6798
8342.285835 71.252 155.6768
8342.652046 71.251 155.6738
8343.018257 71.249 155.6707
8343.384468 71.248 155.6677
8343.750679 71.247 155.6647
8344.116890 71.245 155.6617
8344.483101 71.244 155.6587
8344.849312 71.243 155.6556
8345.215523 71.241 155.6526
8345.581734 71.240 155.6497
8345.947945 71.239 155.6467
8346.314156 71.237 155.6437
8346.680367 71.236 155.6407
8347.046578 71.234 155.6377
8347.412789 71.233 155.6347
8347.779000 71.232 155.6318
8348.145211 71.230 155.6288
8348.511422 71.229 155.6259
8348.877633 71.228 155.6229
8349.243844 71.226 155.6199
8349.610055 71.225 155.6169
8349.976266 71.223 155.6140
8350.342477 71.222 155.6111
8350.708688 71.221 155.6082
8351.074899 71.219 155.6052
8351.441110 71.218 155.6023
8351.807321 71.217 155.5994
8352.173532 71.215 155.5964
8352.539742 71.214 155.5935
8352.905953 71.212 155.5906
8353.272164 71.211 155.5877
8353.638375 71.210 155.5848
8354.004586 71.208 155.5819
8354.370797 71.207 155.5790
8354.737008 71.206 155.5761
8355.103219 71.204 155.5732
8355.469430 71.203 155.5704
8355.835641 71.201 155.5675
8356.201852 71.200 155.5646
8356.568063 71.199 155.5618
8356.934274 71.197 155.5589
8357.300485 71.196 155.5560
8357.666696 71.195 155.5532
8358.032907 71.193 155.5504
8358.399118 71.192 155.5475
8358.765329 71.190 155.5446
8359.131540 71.189 155.5418
8359.497751 71.188 155.5390
8359.863962 71.186 155.5361
8360.230173 71.185 155.5333
8360.596384 71.184 155.5305
8360.962595 71.182 155.5277
8361.328806 71.181 155.5249
8361.695017 71.179 155.5221
8362.061228 71.178 155.5193
8362.427439 71.177 155.5165
8362.793650 71.175 155.5137
8363.159861 71.174 155.5109
8363.526072 71.172 155.5081
8363.892282 71.171 155.5054
8364.258493 71.170 155.5026
8364.624704 71.168 155.4998
8364.990915 71.167 155.4970
8365.357126 71.165 155.4943
8365.723337 71.164 155.4915
8366.089548 71.163 155.4888
8366.455759 71.161 155.4860
8366.821970 71.160 155.4833
8367.188181 71.159 155.4805
8367.554392 71.157 155.4778
8367.920603 71.156 155.4751
8368.286814 71.154 155.4724
8368.653025 71.153 155.4696
8369.019236 71.152 155.4669
8369.385447 71.150 155.4642
8369.751658 71.149 155.4615
8370.117869 71.147 155.4588
8370.484080 71.146 155.4561
8370.850291 71.145 155.4534
8371.216502 71.143 155.4507
8371.582713 71.142 155.4480
8371.948924 71.140 155.4454
8372.315135 71.139 155.4427
8372.681346 71.138 155.4400
8373.047557 71.136 155.4373
8373.413768 71.135 155.4347
8373.779979 71.133 155.4320
8374.146190 71.132 155.4294
8374.512401 71.131 155.4267
8374.878612 71.129 155.4241
8375.244822 71.128 155.4214
8375.611033 71.126 155.4188
8375.977244 71.125 155.4161
8376.343455 71.124 155.4135
8376.709666 71.122 155.4109
8377.075877 71.121 155.4083
8377.442088 71.119 155.4057
8377.808299 71.118 155.4031
8378.174510 71.117 155.4005
8378.540721 71.115 155.3979
8378.906932 71.114 155.3953
8379.273143 71.112 155.3927
8379.639354 71.111 155.3901
8380.005565 71.110 155.3875
8380.371776 71.108 155.3849
8380.737987 71.107 155.3823
8381.104198 71.105 155.3798
8381.470409 71.104 155.3772
8381.836620 71.103 155.3746
8382.202831 71.101 155.3721
8382.569042 71.100 155.3696
8382.935253 71.098 155.3670
8383.301464 71.097 155.3644
8383.667675 71.096 155.3619
8384.033886 71.094 155.3594
8384.400097 71.093 155.3569
8384.766308 71.091 155.3543
8385.132519 71.090 155.3518
8385.498730 71.089 155.3493
8385.864941 71.087 155.3468
8386.231151 71.086 155.3443
8386.597362 71.084 155.3418
8386.963573 71.083 155.3393
8387.329784 71.082 155.3368
8387.695995 71.080 155.3343
8388.062206 71.079 155.3318
8388.428417 71.077 155.3293
8388.794628 71.076 155.3268
8389.160839 71.074 155.3244
8389.527050 71.073 155.3220
8389.893261 71.072 155.3195
8390.259472 71.070 155.3170
8390.625683 71.069 155.3146
8390.991894 71.067 155.3121
8391.358105 71.066 155.3097
8391.724316 71.065 155.3073
8392.090527 71.063 155.3048
8392.456738 71.062 155.3024
8392.822949 71.060 155.2999
8393.189160 71.059 155.2975
8393.555371 71.057 155.2951
8393.921582 71.056 155.2927
8394.287793 71.055 155.2903
8394.654004 71.053 155.2879
8395.020215 71.052 155.2855
8395.386426 71.050 155.2831
8395.752637 71.049 155.2807
8396.118848 71.048 155.2783
8396.485059 71.046 155.2759
8396.851270 71.045 155.2736
8397.217481 71.043 155.2712
8397.583691 71.042 155.2688
8397.949902 71.040 155.2665
8398.316113 71.039 155.2641
8398.682324 71.038 155.2618
8399.048535 71.036 155.2594
8399.414746 71.035 155.2571
8399.780957 71.033 155.2547
8400.147168 71.032 155.2524
8400.513379 71.030 155.2501
8400.879590 71.029 155.2477
8401.245801 71.028 155.2454
8401.612012 71.026 155.2431
8401.978223 71.025 155.2408
8402.344434 71.023 155.2385
8402.710645 71.022 155.2361
8403.076856 71.020 155.2339
8403.443067 71.019 155.2316
8403.809278 71.018 155.2293
8404.175489 71.016 155.2270
8404.541700 71.015 155.2247
8404.907911 71.013 155.2224
8405.274122 71.012 155.2202
8405.640333 71.010 155.2179
8406.006544 71.009 155.2156
8406.372755 71.008 155.2134
8406.738966 71.006 155.2111
8407.105177 71.005 155.2089
8407.471388 71.003 155.2066
8407.837599 71.002 155.2044
8408.203810 71.000 155.2021
8408.570020 70.999 155.2000
8408.936231 70.998 155.1977
8409.302442 70.996 155.1955
8409.668653 70.995 155.1932
8410.034864 70.993 155.1910
8410.401075 70.992 155.1888
8410.767286 70.990 155.1866
8411.133497 70.989 155.1844
8411.499708 70.988 155.1823
8411.865919 70.986 155.1801
8412.232130 70.985 155.1779
8412.598341 70.983 155.1757
8412.964552 70.982 155.1735
8413.330763 70.980 155.1713
8413.696974 70.979 155.1692
8414.063185 70.977 155.1670
8414.429396 70.976 155.1649
8414.795607 70.975 155.1627
8415.161818 70.973 155.1605
8415.528029 70.972 155.1584
8415.894240 70.970 155.1562
8416.260451 70.969 155.1541
8416.626662 70.967 155.1520
8416.992873 70.966 155.1499
8417.359084 70.965 155.1478
8417.725295 70.963 155.1456
8418.091506 70.962 155.1436
8418.457717 70.960 155.1414
8418.823928 70.959 155.1393
8419.190139 70.957 155.1372
8419.556350 70.956 155.1351
8419.922560 70.954 155.1331
8420.288771 70.953 155.1309
8420.654982 70.952 155.1288
8421.021193 70.950 155.1268
8421.387404 70.949 155.1247
8421.753615 70.947 155.1227
8422.119826 70.946 155.1206
8422.486037 70.944 155.1185
8422.852248 70.943 155.1165
8423.218459 70.941 155.1144
8423.584670 70.940 155.1124
8423.950881 70.938 155.1104
8424.317092 70.937 155.1083
8424.683303 70.936 155.1063
8425.049514 70.934 155.1042
8425.415725 70.933 155.1022
8425.781936 70.931 155.1002
8426.148147 70.930 155.0982
8426.514358 70.928 155.0962
8426.880569 70.927 155.0942
8427.246780 70.925 155.0923
8427.612991 70.924 155.0903
8427.979202 70.923 155.0883
8428.345413 70.921 155.0863
8428.711624 70.920 155.0843
8429.077835 70.918 155.0823
8429.444046 70.917 155.0804
8429.810257 70.915 155.0784
8430.176468 70.914 155.0764
8430.542679 70.912 155.0745
8430.908890 70.911 155.0725
8431.275100 70.909 155.0706
8431.641311 70.908 155.0687
8432.007522 70.907 155.0667
8432.373733 70.905 155.0648
8432.739944 70.904 155.0629
8433.106155 70.902 155.0609
8433.472366 70.901 155.0590
8433.838577 70.899 155.0571
8434.204788 70.898 155.0552
8434.570999 70.896 155.0533
8434.937210 70.895 155.0514
8435.303421 70.893 155.0495
8435.669632 70.892 155.0476
8436.035843 70.891 155.0457
8436.402054 70.889 155.0438
8436.768265 70.888 155.0419
8437.134476 70.886 155.0400
8437.500687 70.885 155.0382
8437.866898 70.883 155.0363
8438.233109 70.882 155.0345
8438.599320 70.880 155.0326
8438.965531 70.879 155.0308
8439.331742 70.877 155.0289
8439.697953 70.876 155.0270
8440.064164 70.874 155.0251
8440.430375 70.873 155.0233
8440.796586 70.871 155.0215
8441.162797 70.870 155.0197
8441.529008 70.869 155.0179
8441.895219 70.867 155.0161
8442.261429 70.866 155.0142
8442.627640 70.864 155.0125
8442.993851 70.863 155.0106
8443.360062 70.861 155.0089
8443.726273 70.860 155.0071
8444.092484 70.858 155.0052
8444.458695 70.857 155.0035
8444.824906 70.855 155.0017
8445.191117 70.854 154.9999
8445.557328 70.852 154.9982
8445.923539 70.851 154.9964
8446.289750 70.849 154.9946
8446.655961 70.848 154.9929
8447.022172 70.847 154.9911
8447.388383 70.845 154.9894
8447.754594 70.844 154.9877
8448.120805 70.842 154.9859
8448.487016 70.841 154.9842
8448.853227 70.839 154.9825
8449.219438 70.838 154.9808
8449.585649 70.836 154.9790
8449.951860 70.835 154.9773
8450.318071 70.833 154.9756
8450.684282 70.832 154.9739
8451.050493 70.830 154.9722
8451.416704 70.829 154.9705
8451.782915 70.827 154.9688
8452.149126 70.826 154.9672
8452.515337 70.824 154.9655
8452.881548 70.823 154.9638
8453.247759 70.821 154.9621
8453.613969 70.820 154.9604
8453.980180 70.819 154.9588
8454.346391 70.817 154.9572
8454.712602 70.816 154.9555
8455.078813 70.814 154.9539
8455.445024 70.813 154.9522
8455.811235 70.811 154.9506
8456.177446 70.810 154.9489
8456.543657 70.808 154.9473
8456.909868 70.807 154.9457
8457.276079 70.805 154.9440
8457.642290 70.804 154.9424
8458.008501 70.802 154.9409
8458.374712 70.801 154.9392
8458.740923 70.799 154.9376
8459.107134 70.798 154.9360
8459.473345 70.796 154.9344
8459.839556 70.795 154.9329
8460.205767 70.793 154.9313
8460.571978 70.792 154.9297
8460.938189 70.790 154.9281
8461.304400 70.789 154.9266
8461.670611 70.787 154.9250
8462.036822 70.786 154.9234
8462.403033 70.784 154.9219
8462.769244 70.783 154.9203
8463.135455 70.782 154.9188
8463.501666 70.780 154.9172
8463.867877 70.779 154.9157
8464.234088 70.777 154.9142
8464.600298 70.776 154.9127
8464.966509 70.774 154.9111
8465.332720 70.773 154.9096
8465.698931 70.771 154.9081
8466.065142 70.770 154.9066
8466.431353 70.768 154.9051
8466.797564 70.767 154.9036
8467.163775 70.765 154.9021
8467.529986 70.764 154.9006
8467.896197 70.762 154.8991
8468.262408 70.761 154.8976
8468.628619 70.759 154.8962
8468.994830 70.758 154.8947
8469.361041 70.756 154.8932
8469.727252 70.755 154.8918
8470.093463 70.753 154.8903
8470.459674 70.752 154.8889
8470.825885 70.750 154.8874
8471.192096 70.749 154.8860
8471.558307 70.747 154.8845
8471.924518 70.746 154.8831
8472.290729 70.744 154.8817
8472.656940 70.743 154.8802
8473.023151 70.741 154.8788
8473.389362 70.740 154.8774
8473.755573 70.738 154.8760
8474.121784 70.737 154.8746
8474.487995 70.735 154.8732
8474.854206 70.734 154.8718
8475.220417 70.732 154.8704
8475.586628 70.731 154.8690
8475.952838 70.729 154.8677
8476.319049 70.728 154.8663
